video_id,lane,detection_confidence,eff_acceleration_variance,eff_com_stability_index,eff_lateral_movement_ratio,eff_movement_smoothness,eff_path_straightness,eff_vertical_progress_rate,extraction_quality,freq_foot_frequency_hz,freq_foot_movement_amplitude,freq_hand_frequency_hz,freq_hand_movement_amplitude,freq_limb_sync_ratio,freq_movement_regularity,post_avg_body_lean,post_avg_elbow_angle,post_avg_knee_angle,post_avg_reach_ratio,post_body_lean_std,post_elbow_angle_std,post_hip_width_ratio,post_knee_angle_std,post_max_reach_ratio,skill_score,cluster_kmeans,cluster_gmm,cluster_dbscan,cluster_hierarchical,cluster_kmeans_rank,cluster_kmeans_label,cluster_gmm_rank,cluster_gmm_label,cluster_hierarchical_rank,cluster_hierarchical_label
Speed_finals_Innsbruck_2024_race020_poses,left,0.9212121212121211,0.052095409652848,0.0002703881796346,0.1037163484466404,0.0569743726818923,0.4040087897608839,0.0019734055723673,0.9255254191020308,0.5555555555555556,0.0599265182151449,1.2195121951219514,0.0790145674753617,0.6005569819341752,0.2899018109637136,2.08326643006743,127.8655941069906,134.29701423474594,0.5499124678718809,4.406802199239098,53.825119840854526,0.5936786275597442,54.00764373888862,1.2118077978834008,-0.1469926214529685,1,1,0,0,1,advanced,1,level_2,1,advanced
Speed_finals_Innsbruck_2024_race020_poses,right,0.8222222222222222,0.0205853721875204,0.0002290470739496,0.3944448652192352,0.054129267151585,0.2406632437476742,0.0007601400122258,0.865485177154672,0.7109004739336493,0.0623859889359392,1.0344827586206895,0.0834340351462476,0.6644493504538549,0.369953150903798,1.4248995764459274,127.61962815359573,137.49071575921263,0.5748488056932001,6.203870025873819,51.93202216577645,0.6270200197839254,51.08834274080487,1.407456074321366,0.16876055547307944,1,1,0,0,1,advanced,1,level_2,1,advanced
Speed_finals_Innsbruck_2024_race021_poses,left,0.9971014492753624,0.09229600465996,0.0002582733220081,0.2922668443234294,0.0550517519607354,0.2722770613702719,0.00125159067767,0.9433010392308246,0.6428571428571428,0.0511227379620132,1.1363636363636362,0.0529402619173984,0.8144468014640835,0.4551157959299384,-1.8979835488733403,127.54715353580517,134.1641378071125,0.6337486104181568,6.212876214587542,60.344497436473816,0.630534553611559,55.69221446717647,1.0988731200837905,0.29423536852245463,1,1,0,0,1,advanced,1,level_2,1,advanced
Speed_finals_Innsbruck_2024_race021_poses,right,0.8260869565217391,0.0804791133797318,0.0002639072525181,0.3250784337188744,0.0503908280943544,0.2546575070712868,0.000867072706935,0.8753633053587241,1.0344827586206895,0.0779306246650095,0.9554140127388534,0.0715334272165296,0.6238077106941835,0.3921790060704698,-0.5932351224091057,118.1169535352011,121.80726448355485,0.5407550326367989,4.977555704064895,61.3226866525053,0.6364334413663836,57.24555894279244,1.1331530475488971,-0.1804488856134238,1,1,0,0,1,advanced,1,level_2,1,advanced
Speed_finals_Innsbruck_2024_race023_poses,left,0.6743002544529262,0.075678891666111,0.0003365269463808,0.3160115405750698,0.0545197161807376,0.1531053478090075,-0.0006606492467901,0.802956561444257,0.5113636363636365,0.0850750316062404,0.5487804878048781,0.0653803562117028,0.6583498021623233,0.4952329694490471,-6.6301234383338965,153.49015855709797,139.96909016329582,0.7498626423032417,4.876952080662655,37.79487486050407,0.6302659000414209,50.973654034765296,1.135656731506106,0.8958885512320885,1,0,-1,0,1,advanced,4,level_5,1,advanced
Speed_finals_Innsbruck_2024_race023_poses,right,1.0,0.0617596858122894,0.000334775545561,0.2204638165361067,0.0496650411179364,0.3261204944405751,0.0012653680366762,0.930001322015872,0.5741626794258373,0.0640448875656853,1.256544502617801,0.0645497294947059,0.8501701023456987,0.517605165127968,-2.798340036369964,110.9016904896494,122.80823942719248,0.5126974973674462,3.879759877986037,57.34045237051166,0.6232555549495749,57.21306314559985,1.2201116573252095,0.29400207637894443,1,1,0,0,1,advanced,1,level_2,1,advanced
Speed_finals_Innsbruck_2024_race024_poses,left,0.7402298850574712,0.0523332463045266,0.000295164986175,0.1127004551930075,0.0511590189098705,0.4253620935405335,0.0022544651514007,0.8463761881990877,0.7142857142857143,0.0322150770388863,1.3125,0.0473113527700076,0.8196731617479653,0.4899939214232032,-2.63842084321675,128.06770009530834,117.31461032127768,0.6426385044254281,6.053364744333554,55.11961422960817,0.6160375017223663,62.74559752394998,1.1308882426186802,0.3205228934150616,1,1,0,0,1,advanced,1,level_2,1,advanced
Speed_finals_Innsbruck_2024_race024_poses,right,0.9241379310344828,0.0362432556402927,3.5814886875127536e-05,0.0753822649851208,0.0632618524990926,0.796489085388384,0.0105408745316358,0.9048882090312436,0.6521739130434783,0.0347216226904361,0.5769230769230769,0.0617875874766549,0.5917601932017825,0.2296554548934065,-9.419413950838846,158.94862119339712,152.38596588826104,0.8318467605929845,5.528703578876168,39.11746064042295,0.159215079086761,34.899733024708574,0.9919242140325454,0.8218965845564554,1,4,-1,0,1,advanced,3,level_4,1,advanced
Speed_finals_Innsbruck_2024_race025_poses,left,0.997979797979798,0.0370093028968849,0.0006938269565375,0.1130781489282478,0.0606111658491152,0.4463356675447928,0.0010045725656183,0.927058446228863,0.5882352941176472,0.0544736653984212,0.5529953917050692,0.0460927194720547,0.7385558692499687,0.2508249787692522,-0.4908069761972343,123.4965662260227,109.13803878487651,0.5376684971956044,2.710130013818783,41.9558000456716,0.5895379363954695,67.04356638180964,0.7723475067507403,-0.12835101123200943,1,1,-1,0,1,advanced,1,level_2,1,advanced
Speed_finals_Innsbruck_2024_race025_poses,right,0.98989898989899,0.0356583717543735,0.0005089975669873,0.1603992265204611,0.0615471295855124,0.4671433882700515,0.0012574303266289,0.9454871436753106,0.794701986754967,0.0573732459247917,0.5590062111801243,0.0864706343977396,0.4714480346186427,0.4966817479920221,-2.7891925037016816,154.16504796205143,145.53405922435078,0.7526694827690542,2.478344640543862,38.1427918051651,0.5512623463523824,50.9789240695906,0.9800996369660724,0.7215665196157319,1,0,-1,0,1,advanced,4,level_5,1,advanced
